"prov","type","signif_week"
"Misamis Oriental","Cerebrovascular Accident","2016-24"
"Misamis Oriental","Cerebrovascular Accident","2016-25"
"Misamis Oriental","Cerebrovascular Accident","2016-26"
"Misamis Oriental","Cerebrovascular Accident","2016-27"
"Misamis Oriental","Cerebrovascular Accident","2016-28"
"Misamis Oriental","Cerebrovascular Accident","2016-29"
"Misamis Oriental","Cerebrovascular Accident","2016-30"
"Misamis Oriental","Cerebrovascular Accident","2016-31"
"Misamis Oriental","Cerebrovascular Accident","2018-35"
"Misamis Oriental","Cerebrovascular Accident","2018-36"
"Misamis Oriental","Cerebrovascular Accident","2018-37"
"Misamis Oriental","Cerebrovascular Accident","2018-38"
"Misamis Oriental","Cerebrovascular Accident","2018-39"
"Misamis Oriental","Cerebrovascular Accident","2018-40"
"Misamis Oriental","Cerebrovascular Accident","2018-41"
"Misamis Oriental","Cerebrovascular Accident","2018-42"
"Misamis Oriental","Cerebrovascular Accident","2018-43"
"Misamis Oriental","Cerebrovascular Accident","2018-44"
"Misamis Oriental","Cerebrovascular Accident","2018-45"
"Davao del Norte","Cerebrovascular Accident","2016-19"
"Davao del Norte","Cerebrovascular Accident","2016-20"
"Davao del Norte","Cerebrovascular Accident","2016-21"
"Davao del Norte","Cerebrovascular Accident","2016-22"
"Davao del Norte","Cerebrovascular Accident","2016-23"
"Davao del Norte","Cerebrovascular Accident","2016-24"
"Davao del Norte","Cerebrovascular Accident","2016-25"
"Davao del Norte","Cerebrovascular Accident","2016-26"
"Davao del Norte","Cerebrovascular Accident","2016-27"
"Davao del Norte","Cerebrovascular Accident","2016-28"
"Davao del Norte","Cerebrovascular Accident","2016-29"
"Davao del Norte","Cerebrovascular Accident","2016-30"
"Davao del Norte","Cerebrovascular Accident","2016-31"
"Davao del Norte","Cerebrovascular Accident","2016-32"
"Davao del Norte","Cerebrovascular Accident","2016-33"
"Davao del Norte","Cerebrovascular Accident","2016-34"
"Davao del Norte","Cerebrovascular Accident","2016-35"
"Davao del Norte","Cerebrovascular Accident","2016-36"
"Davao del Norte","Cerebrovascular Accident","2016-37"
"Davao del Norte","Cerebrovascular Accident","2016-38"
"Davao del Norte","Cerebrovascular Accident","2016-39"
"Davao del Norte","Cerebrovascular Accident","2016-40"
"Davao del Norte","Cerebrovascular Accident","2016-41"
"Davao del Norte","Cerebrovascular Accident","2016-42"
"Davao del Norte","Cerebrovascular Accident","2016-43"
"Davao del Norte","Cerebrovascular Accident","2016-44"
"Davao del Norte","Cerebrovascular Accident","2016-45"
"Davao del Norte","Cerebrovascular Accident","2016-46"
"Davao del Norte","Cerebrovascular Accident","2016-47"
"Davao del Norte","Cerebrovascular Accident","2016-48"
"Davao del Norte","Cerebrovascular Accident","2016-49"
"Davao del Norte","Cerebrovascular Accident","2016-50"
"Davao del Norte","Cerebrovascular Accident","2016-51"
"Davao del Norte","Cerebrovascular Accident","2016-52"
"Davao del Norte","Cerebrovascular Accident","2017-01"
"Davao del Norte","Cerebrovascular Accident","2017-02"
"Davao del Norte","Cerebrovascular Accident","2017-03"
"Davao del Norte","Cerebrovascular Accident","2017-04"
"Davao del Norte","Cerebrovascular Accident","2017-05"
"Davao del Norte","Cerebrovascular Accident","2017-06"
"Davao del Norte","Cerebrovascular Accident","2017-07"
"Davao del Norte","Cerebrovascular Accident","2017-08"
"Davao del Norte","Cerebrovascular Accident","2017-09"
"Davao del Norte","Cerebrovascular Accident","2017-10"
"Davao del Norte","Cerebrovascular Accident","2017-11"
"Davao del Norte","Cerebrovascular Accident","2017-12"
"Davao del Norte","Cerebrovascular Accident","2017-13"
"Davao del Norte","Cerebrovascular Accident","2017-14"
"Davao del Norte","Cerebrovascular Accident","2017-15"
"Davao del Norte","Cerebrovascular Accident","2017-16"
"Davao del Norte","Cerebrovascular Accident","2017-17"
"Davao del Norte","Cerebrovascular Accident","2017-18"
"Davao del Norte","Cerebrovascular Accident","2017-19"
"Davao del Norte","Cerebrovascular Accident","2017-20"
"Davao del Norte","Cerebrovascular Accident","2017-21"
"Davao del Norte","Cerebrovascular Accident","2017-22"
"Davao del Norte","Cerebrovascular Accident","2017-23"
"Davao del Norte","Cerebrovascular Accident","2017-24"
"Davao del Norte","Cerebrovascular Accident","2017-25"
"Davao del Norte","Cerebrovascular Accident","2017-26"
"Davao del Norte","Cerebrovascular Accident","2017-27"
"Davao del Norte","Cerebrovascular Accident","2017-28"
"Davao del Norte","Cerebrovascular Accident","2017-29"
"Davao del Norte","Cerebrovascular Accident","2017-30"
"Davao del Norte","Cerebrovascular Accident","2017-31"
"Davao del Norte","Cerebrovascular Accident","2017-32"
"Davao del Norte","Cerebrovascular Accident","2017-33"
"Davao del Norte","Cerebrovascular Accident","2017-34"
"Davao del Norte","Cerebrovascular Accident","2017-35"
"Davao del Norte","Cerebrovascular Accident","2017-36"
"Compostela Valley","Cerebrovascular Accident","2016-19"
"Compostela Valley","Cerebrovascular Accident","2016-20"
"Compostela Valley","Cerebrovascular Accident","2016-21"
"Compostela Valley","Cerebrovascular Accident","2016-22"
"Compostela Valley","Cerebrovascular Accident","2016-23"
"Compostela Valley","Cerebrovascular Accident","2016-24"
"Compostela Valley","Cerebrovascular Accident","2016-25"
"Compostela Valley","Cerebrovascular Accident","2016-26"
"Compostela Valley","Cerebrovascular Accident","2016-27"
"Compostela Valley","Cerebrovascular Accident","2016-28"
"Compostela Valley","Cerebrovascular Accident","2016-29"
"Compostela Valley","Cerebrovascular Accident","2016-30"
"Compostela Valley","Cerebrovascular Accident","2016-31"
"Compostela Valley","Cerebrovascular Accident","2016-32"
"Compostela Valley","Cerebrovascular Accident","2016-33"
"Compostela Valley","Cerebrovascular Accident","2016-34"
"Compostela Valley","Cerebrovascular Accident","2016-35"
"Compostela Valley","Cerebrovascular Accident","2016-36"
"Compostela Valley","Cerebrovascular Accident","2016-37"
"Compostela Valley","Cerebrovascular Accident","2016-38"
"Compostela Valley","Cerebrovascular Accident","2016-39"
"Compostela Valley","Cerebrovascular Accident","2016-40"
"Compostela Valley","Cerebrovascular Accident","2016-41"
"Compostela Valley","Cerebrovascular Accident","2016-42"
"Compostela Valley","Cerebrovascular Accident","2016-43"
"Compostela Valley","Cerebrovascular Accident","2016-44"
"Compostela Valley","Cerebrovascular Accident","2016-45"
"Compostela Valley","Cerebrovascular Accident","2016-46"
"Compostela Valley","Cerebrovascular Accident","2017-14"
"Compostela Valley","Cerebrovascular Accident","2017-15"
"Compostela Valley","Cerebrovascular Accident","2017-16"
"Compostela Valley","Cerebrovascular Accident","2017-17"
"Compostela Valley","Cerebrovascular Accident","2017-18"
"Compostela Valley","Cerebrovascular Accident","2017-19"
"Compostela Valley","Cerebrovascular Accident","2017-20"
"Compostela Valley","Cerebrovascular Accident","2017-21"
"Compostela Valley","Cerebrovascular Accident","2017-22"
"Compostela Valley","Cerebrovascular Accident","2017-23"
"Compostela Valley","Cerebrovascular Accident","2017-24"
"Compostela Valley","Cerebrovascular Accident","2017-25"
"Compostela Valley","Cerebrovascular Accident","2017-26"
"Compostela Valley","Cerebrovascular Accident","2017-27"
"Compostela Valley","Cerebrovascular Accident","2017-28"
"Compostela Valley","Cerebrovascular Accident","2017-29"
"Compostela Valley","Cerebrovascular Accident","2017-30"
"Compostela Valley","Cerebrovascular Accident","2017-31"
"Compostela Valley","Cerebrovascular Accident","2017-32"
"Compostela Valley","Cerebrovascular Accident","2017-33"
"Compostela Valley","Cerebrovascular Accident","2017-34"
"Compostela Valley","Cerebrovascular Accident","2017-35"
"Compostela Valley","Cerebrovascular Accident","2017-36"
"Compostela Valley","Cerebrovascular Accident","2017-37"
"Compostela Valley","Cerebrovascular Accident","2017-38"
"Cotabato","Cerebrovascular Accident","2016-19"
"Cotabato","Cerebrovascular Accident","2016-20"
"Cotabato","Cerebrovascular Accident","2016-21"
"Cotabato","Cerebrovascular Accident","2016-22"
"Cotabato","Cerebrovascular Accident","2016-23"
"Cotabato","Cerebrovascular Accident","2016-24"
"Cotabato","Cerebrovascular Accident","2016-25"
"Cotabato","Cerebrovascular Accident","2016-26"
"Cotabato","Cerebrovascular Accident","2016-27"
"Cotabato","Cerebrovascular Accident","2016-28"
"Cotabato","Cerebrovascular Accident","2016-29"
"Cotabato","Cerebrovascular Accident","2016-30"
"Cotabato","Cerebrovascular Accident","2016-31"
"Cotabato","Cerebrovascular Accident","2016-32"
"Cotabato","Cerebrovascular Accident","2016-33"
"Cotabato","Cerebrovascular Accident","2016-34"
"Cotabato","Cerebrovascular Accident","2016-35"
"Cotabato","Cerebrovascular Accident","2016-36"
"Cotabato","Cerebrovascular Accident","2016-37"
"Cotabato","Cerebrovascular Accident","2016-38"
"Cotabato","Cerebrovascular Accident","2016-39"
"Cotabato","Cerebrovascular Accident","2016-40"
"Cotabato","Cerebrovascular Accident","2016-41"
"Cotabato","Cerebrovascular Accident","2016-42"
"Cotabato","Cerebrovascular Accident","2016-43"
"Cotabato","Cerebrovascular Accident","2016-44"
"Cotabato","Cerebrovascular Accident","2016-45"
"Cotabato","Cerebrovascular Accident","2016-46"
"Cotabato","Cerebrovascular Accident","2016-47"
"Cotabato","Cerebrovascular Accident","2016-48"
"Cotabato","Cerebrovascular Accident","2016-49"
"Cotabato","Cerebrovascular Accident","2016-50"
"Cotabato","Cerebrovascular Accident","2016-51"
"Cotabato","Cerebrovascular Accident","2016-52"
"Cotabato","Cerebrovascular Accident","2017-01"
"Cotabato","Cerebrovascular Accident","2017-02"
"Cotabato","Cerebrovascular Accident","2017-03"
"Cotabato","Cerebrovascular Accident","2017-04"
"Sultan Kudarat","Cerebrovascular Accident","2018-28"
"Sultan Kudarat","Cerebrovascular Accident","2018-29"
"Sultan Kudarat","Cerebrovascular Accident","2018-30"
"Sultan Kudarat","Cerebrovascular Accident","2018-31"
"Sultan Kudarat","Cerebrovascular Accident","2018-32"
"Sultan Kudarat","Cerebrovascular Accident","2018-33"
"Sultan Kudarat","Cerebrovascular Accident","2018-34"
"Sultan Kudarat","Cerebrovascular Accident","2018-35"
"Sultan Kudarat","Cerebrovascular Accident","2018-36"
"Sultan Kudarat","Cerebrovascular Accident","2018-37"
"Sultan Kudarat","Cerebrovascular Accident","2018-38"
"Sultan Kudarat","Cerebrovascular Accident","2018-39"
"Sultan Kudarat","Cerebrovascular Accident","2018-40"
"Sultan Kudarat","Cerebrovascular Accident","2018-41"
"Sultan Kudarat","Cerebrovascular Accident","2018-42"
"Sultan Kudarat","Cerebrovascular Accident","2018-43"
"Sultan Kudarat","Cerebrovascular Accident","2018-44"
"Sultan Kudarat","Cerebrovascular Accident","2018-45"
"Sultan Kudarat","Cerebrovascular Accident","2018-46"
"Sultan Kudarat","Cerebrovascular Accident","2018-47"
"Sarangani","Cerebrovascular Accident","2018-06"
"Sarangani","Cerebrovascular Accident","2018-23"
"Abra","Cerebrovascular Accident","2019-28"
"Benguet","Cerebrovascular Accident","2018-35"
"Agusan del Sur","Cerebrovascular Accident","2016-49"
"La Union","Unknown Cause","2016-19"
"La Union","Unknown Cause","2016-20"
"La Union","Unknown Cause","2016-21"
"La Union","Unknown Cause","2016-22"
"La Union","Unknown Cause","2016-23"
"La Union","Unknown Cause","2016-24"
"La Union","Unknown Cause","2016-25"
"La Union","Unknown Cause","2016-26"
"La Union","Unknown Cause","2016-27"
"La Union","Unknown Cause","2016-28"
"La Union","Unknown Cause","2016-29"
"La Union","Unknown Cause","2016-30"
"La Union","Unknown Cause","2016-31"
"La Union","Unknown Cause","2016-32"
"La Union","Unknown Cause","2016-33"
"La Union","Unknown Cause","2016-34"
"La Union","Unknown Cause","2016-35"
"La Union","Unknown Cause","2016-36"
"La Union","Unknown Cause","2016-37"
"La Union","Unknown Cause","2016-38"
"La Union","Unknown Cause","2016-39"
"La Union","Unknown Cause","2016-51"
"La Union","Unknown Cause","2016-52"
"Pangasinan","Unknown Cause","2016-39"
"Pangasinan","Unknown Cause","2016-40"
"Pangasinan","Unknown Cause","2016-41"
"Pangasinan","Unknown Cause","2016-42"
"Pangasinan","Unknown Cause","2016-43"
"Pangasinan","Unknown Cause","2016-44"
"Pangasinan","Unknown Cause","2016-45"
"Pangasinan","Unknown Cause","2016-46"
"Pangasinan","Unknown Cause","2016-47"
"Cagayan","Unknown Cause","2017-33"
"Cagayan","Unknown Cause","2017-34"
"Cagayan","Unknown Cause","2017-35"
"Cagayan","Unknown Cause","2017-36"
"Cagayan","Unknown Cause","2017-37"
"Cagayan","Unknown Cause","2017-38"
"Cagayan","Unknown Cause","2017-39"
"Cagayan","Unknown Cause","2017-40"
"Cagayan","Unknown Cause","2017-41"
"Cagayan","Unknown Cause","2017-42"
"Isabela","Unknown Cause","2017-31"
"Isabela","Unknown Cause","2017-32"
"Isabela","Unknown Cause","2017-33"
"Isabela","Unknown Cause","2017-34"
"Isabela","Unknown Cause","2017-35"
"Isabela","Unknown Cause","2017-36"
"Nueva Vizcaya","Unknown Cause","2018-30"
"Bulacan","Unknown Cause","2017-02"
"Bulacan","Unknown Cause","2017-03"
"Bulacan","Unknown Cause","2017-04"
"Bulacan","Unknown Cause","2017-05"
"Bulacan","Unknown Cause","2017-06"
"Bulacan","Unknown Cause","2017-07"
"Bulacan","Unknown Cause","2017-08"
"Bulacan","Unknown Cause","2017-09"
"Bulacan","Unknown Cause","2017-10"
"Bulacan","Unknown Cause","2017-11"
"Bulacan","Unknown Cause","2017-12"
"Bulacan","Unknown Cause","2017-13"
"Bulacan","Unknown Cause","2017-14"
"Bulacan","Unknown Cause","2017-15"
"Bulacan","Unknown Cause","2017-16"
"Bulacan","Unknown Cause","2017-17"
"Bulacan","Unknown Cause","2017-18"
"Bulacan","Unknown Cause","2017-19"
"Bulacan","Unknown Cause","2017-20"
"Bulacan","Unknown Cause","2017-21"
"Bulacan","Unknown Cause","2017-22"
"Bulacan","Unknown Cause","2017-23"
"Bulacan","Unknown Cause","2017-24"
"Bulacan","Unknown Cause","2017-25"
"Bulacan","Unknown Cause","2017-26"
"Bulacan","Unknown Cause","2017-27"
"Bulacan","Unknown Cause","2017-28"
"Bulacan","Unknown Cause","2017-29"
"Bulacan","Unknown Cause","2017-30"
"Bulacan","Unknown Cause","2017-31"
"Bulacan","Unknown Cause","2017-32"
"Bulacan","Unknown Cause","2017-33"
"Bulacan","Unknown Cause","2017-34"
"Bulacan","Unknown Cause","2018-28"
"Bulacan","Unknown Cause","2018-29"
"Bulacan","Unknown Cause","2018-30"
"Bulacan","Unknown Cause","2018-31"
"Bulacan","Unknown Cause","2018-32"
"Bulacan","Unknown Cause","2018-33"
"Bulacan","Unknown Cause","2018-34"
"Bulacan","Unknown Cause","2018-35"
"Bulacan","Unknown Cause","2018-36"
"Bulacan","Unknown Cause","2018-37"
"Bulacan","Unknown Cause","2018-38"
"Bulacan","Unknown Cause","2018-39"
"Bulacan","Unknown Cause","2018-40"
"Bulacan","Unknown Cause","2018-41"
"Bulacan","Unknown Cause","2018-42"
"Bulacan","Unknown Cause","2018-43"
"Bulacan","Unknown Cause","2018-44"
"Bulacan","Unknown Cause","2018-45"
"Bulacan","Unknown Cause","2018-46"
"Bulacan","Unknown Cause","2018-47"
"Bulacan","Unknown Cause","2018-48"
"Bulacan","Unknown Cause","2018-49"
"Bulacan","Unknown Cause","2018-50"
"Bulacan","Unknown Cause","2018-51"
"Bulacan","Unknown Cause","2018-52"
"Bulacan","Unknown Cause","2019-01"
"Bulacan","Unknown Cause","2019-02"
"Bulacan","Unknown Cause","2019-03"
"Bulacan","Unknown Cause","2019-04"
"Bulacan","Unknown Cause","2019-05"
"Bulacan","Unknown Cause","2019-06"
"Bulacan","Unknown Cause","2019-07"
"Bulacan","Unknown Cause","2019-08"
